Ort;Plz;Bundesland
Oberboihingen;8116;Baden-Wuerttemberg
Wolfschlugen;8116;Baden-Wuerttemberg
Neckartenzlingen;8116;Baden-Wuerttemberg
Altdorf;8116;Baden-Wuerttemberg
Altenriet;8116;Baden-Wuerttemberg
Bempflingen;8116;Baden-Wuerttemberg
Beuren;8116;Baden-Wuerttemberg
Grafenberg;8415;Baden-Wuerttemberg
Grossbettlingen;8116;Baden-Wuerttemberg
Kohlberg;8116;Baden-Wuerttemberg
Neckartailfingen;8116;Baden-Wuerttemberg
Schlaitdorf;8116;Baden-Wuerttemberg
Unterensingen;8116;Baden-Wuerttemberg
Reutlingen;8415;Baden-Wuerttemberg
Reutlingen;8415;Baden-Wuerttemberg
Reutlingen;8415;Baden-Wuerttemberg
Reutlingen;8415;Baden-Wuerttemberg
Reutlingen;8415;Baden-Wuerttemberg
Reutlingen;8415;Baden-Wuerttemberg
Pfullingen;8415;Baden-Wuerttemberg
Eningen unter Achalm;8415;Baden-Wuerttemberg
Lichtenstein;8415;Baden-Wuerttemberg
Gomaringen;8416;Baden-Wuerttemberg
Sankt Johann;8415;Baden-Wuerttemberg
Trochtelfingen;8415;Baden-Wuerttemberg
Sonnenbuehl;8415;Baden-Wuerttemberg
Wannweil;8415;Baden-Wuerttemberg
Engstingen;8415;Baden-Wuerttemberg
Goeppingen;8117;Baden-Wuerttemberg
Goeppingen;8117;Baden-Wuerttemberg
Goeppingen;8117;Baden-Wuerttemberg
Eislingen/Fils;8117;Baden-Wuerttemberg
Ebersbach an der Fils;8117;Baden-Wuerttemberg
Uhingen;8117;Baden-Wuerttemberg
Donzdorf;8117;Baden-Wuerttemberg
Suessen;8117;Baden-Wuerttemberg
Salach;8117;Baden-Wuerttemberg
Boll;8117;Baden-Wuerttemberg
Heiningen;8117;Baden-Wuerttemberg
Albershausen;8117;Baden-Wuerttemberg
Rechberghausen;8117;Baden-Wuerttemberg
Adelberg;8117;Baden-Wuerttemberg
Aichelberg;8117;Baden-Wuerttemberg
Birenbach;8117;Baden-Wuerttemberg
Boertlingen;8117;Baden-Wuerttemberg
Duernau;8117;Baden-Wuerttemberg
Eschenbach;8117;Baden-Wuerttemberg
Gammelshausen;8117;Baden-Wuerttemberg
Hattenhofen;8117;Baden-Wuerttemberg
Lauterstein;8117;Baden-Wuerttemberg
Ottenbach;8117;Baden-Wuerttemberg
Schlat;8117;Baden-Wuerttemberg
Waeschenbeuren;8117;Baden-Wuerttemberg
Wangen;8117;Baden-Wuerttemberg
Zell unter Aichelberg;8117;Baden-Wuerttemberg
Plochingen;8116;Baden-Wuerttemberg
Kirchheim unter Teck;8116;Baden-Wuerttemberg
Weilheim an der Teck;8116;Baden-Wuerttemberg
Wendlingen am Neckar;8116;Baden-Wuerttemberg
Wernau;8116;Baden-Wuerttemberg
Lenningen;8116;Baden-Wuerttemberg
Koengen;8116;Baden-Wuerttemberg
Reichenbach an der Fils;8116;Baden-Wuerttemberg
Dettingen unter Teck;8116;Baden-Wuerttemberg
Bissingen an der Teck;8116;Baden-Wuerttemberg
Erkenbrechtsweiler;8116;Baden-Wuerttemberg
Hochdorf;8116;Baden-Wuerttemberg
Holzmaden;8116;Baden-Wuerttemberg
Neidlingen;8116;Baden-Wuerttemberg
Notzingen;8116;Baden-Wuerttemberg
Ohmden;8116;Baden-Wuerttemberg
Owen;8116;Baden-Wuerttemberg
Schlierbach;8117;Baden-Wuerttemberg
Geislingen an der Steige;8117;Baden-Wuerttemberg
Deggingen;8117;Baden-Wuerttemberg
Kuchen;8117;Baden-Wuerttemberg
Gingen an der Fils;8117;Baden-Wuerttemberg
Bad Überkingen;8117;Baden-Wuerttemberg
Amstetten;8425;Baden-Wuerttemberg
Bad Ditzenbach;8117;Baden-Wuerttemberg
Gruibingen;8117;Baden-Wuerttemberg
Hohenstadt;8117;Baden-Wuerttemberg
Drackenstein;8117;Baden-Wuerttemberg
Muehlhausen im Taele;8117;Baden-Wuerttemberg
Wiesensteig;8117;Baden-Wuerttemberg
Aalen;8136;Baden-Wuerttemberg
Aalen;8136;Baden-Wuerttemberg
Aalen;8136;Baden-Wuerttemberg
Aalen;8136;Baden-Wuerttemberg
Aalen;8136;Baden-Wuerttemberg
Bopfingen;8136;Baden-Wuerttemberg
Oberkochen;8136;Baden-Wuerttemberg
Neresheim;8136;Baden-Wuerttemberg
Abtsgmuend;8136;Baden-Wuerttemberg
Essingen;8136;Baden-Wuerttemberg
Huettlingen;8136;Baden-Wuerttemberg
Westhausen;8136;Baden-Wuerttemberg
Lauchheim;8136;Baden-Wuerttemberg
Kirchheim am Ries;8136;Baden-Wuerttemberg
Riesbuerg;8136;Baden-Wuerttemberg
Ellwangen (Jagst);8136;Baden-Wuerttemberg
Unterschneidheim;8136;Baden-Wuerttemberg
Adelmannsfelden;8136;Baden-Wuerttemberg
Ellenberg;8136;Baden-Wuerttemberg
Jagstzell;8136;Baden-Wuerttemberg
Neuler;8136;Baden-Wuerttemberg
Rainau;8136;Baden-Wuerttemberg
Rosenberg;8136;Baden-Wuerttemberg
Stoedtlen;8136;Baden-Wuerttemberg
Tannhausen;8136;Baden-Wuerttemberg
Woert;8136;Baden-Wuerttemberg
Schwaebisch Gmuend;8136;Baden-Wuerttemberg
Taeferrot;8136;Baden-Wuerttemberg
Schwaebisch Gmuend;8136;Baden-Wuerttemberg
Schwaebisch Gmuend;8136;Baden-Wuerttemberg
Heubach;8136;Baden-Wuerttemberg
Lorch;8136;Baden-Wuerttemberg
Waldstetten;8136;Baden-Wuerttemberg
Alfdorf;8119;Baden-Wuerttemberg
Mutlangen;8136;Baden-Wuerttemberg
Boebingen an der Rems;8136;Baden-Wuerttemberg
Moegglingen;8136;Baden-Wuerttemberg
Spraitbach;8136;Baden-Wuerttemberg
Bartholomae;8136;Baden-Wuerttemberg
Durlangen;8136;Baden-Wuerttemberg
Eschach;8136;Baden-Wuerttemberg
Obergroeningen;8136;Baden-Wuerttemberg
Goeggingen;8136;Baden-Wuerttemberg
Heuchlingen;8136;Baden-Wuerttemberg
Iggingen;8136;Baden-Wuerttemberg
Leinzell;8136;Baden-Wuerttemberg
Ruppertshofen;8136;Baden-Wuerttemberg
Schechingen;8136;Baden-Wuerttemberg
Schorndorf;8119;Baden-Wuerttemberg
Remshalden;8119;Baden-Wuerttemberg
Rudersberg;8119;Baden-Wuerttemberg
Welzheim;8119;Baden-Wuerttemberg
Winterbach;8119;Baden-Wuerttemberg
Pluederhausen;8119;Baden-Wuerttemberg
Urbach;8119;Baden-Wuerttemberg
Berglen;8119;Baden-Wuerttemberg
Baltmannsweiler;8116;Baden-Wuerttemberg
Kaisersbach;8119;Baden-Wuerttemberg
Lichtenwald;8116;Baden-Wuerttemberg
Esslingen am Neckar;8116;Baden-Wuerttemberg
Esslingen am Neckar;8116;Baden-Wuerttemberg
Esslingen am Neckar;8116;Baden-Wuerttemberg
Esslingen am Neckar;8116;Baden-Wuerttemberg
Esslingen am Neckar;8116;Baden-Wuerttemberg
Ostfildern;8116;Baden-Wuerttemberg
Neuhausen auf den Fildern;8116;Baden-Wuerttemberg
Denkendorf;8116;Baden-Wuerttemberg
Aichwald;8116;Baden-Wuerttemberg
Altbach;8116;Baden-Wuerttemberg
Deizisau;8116;Baden-Wuerttemberg
Heilbronn;8121;Baden-Wuerttemberg
Heilbronn;8121;Baden-Wuerttemberg
Heilbronn;8121;Baden-Wuerttemberg
Heilbronn;8121;Baden-Wuerttemberg
Heilbronn;8121;Baden-Wuerttemberg
Heilbronn;8121;Baden-Wuerttemberg
Neckarsulm;8121;Baden-Wuerttemberg
Bad Friedrichshall;8121;Baden-Wuerttemberg
Obersulm;8121;Baden-Wuerttemberg
Weinsberg;8121;Baden-Wuerttemberg
Schwaigern;8121;Baden-Wuerttemberg
Neuenstadt am Kocher;8121;Baden-Wuerttemberg
Untergruppenbach;8121;Baden-Wuerttemberg
Bad Wimpfen;8121;Baden-Wuerttemberg
Leingarten;8121;Baden-Wuerttemberg
Schoental;8126;Baden-Wuerttemberg
Moeckmuehl;8121;Baden-Wuerttemberg
Flein;8121;Baden-Wuerttemberg
Nordheim;8121;Baden-Wuerttemberg
Oedheim;8121;Baden-Wuerttemberg
Abstatt;8121;Baden-Wuerttemberg
Erlenbach;8121;Baden-Wuerttemberg
Krautheim;8126;Baden-Wuerttemberg
Hardthausen am Kocher;8121;Baden-Wuerttemberg
Langenbrettach;8121;Baden-Wuerttemberg
Loewenstein;8121;Baden-Wuerttemberg
Eberstadt;8121;Baden-Wuerttemberg
Ellhofen;8121;Baden-Wuerttemberg
Jagsthausen;8121;Baden-Wuerttemberg
Lehrensteinsfeld;8121;Baden-Wuerttemberg
Massenbachhausen;8121;Baden-Wuerttemberg
Offenau;8121;Baden-Wuerttemberg
Roigheim;8121;Baden-Wuerttemberg
Untereisesheim;8121;Baden-Wuerttemberg
Widdern;8121;Baden-Wuerttemberg
Bietigheim-Bissingen;8118;Baden-Wuerttemberg
Brackenheim;8121;Baden-Wuerttemberg
Sachsenheim;8118;Baden-Wuerttemberg
Lauffen am Neckar;8121;Baden-Wuerttemberg
Besigheim;8118;Baden-Wuerttemberg
Boennigheim;8118;Baden-Wuerttemberg
Ilsfeld;8121;Baden-Wuerttemberg
Gueglingen;8121;Baden-Wuerttemberg
Kirchheim am Neckar;8118;Baden-Wuerttemberg
Loechgau;8118;Baden-Wuerttemberg
Sersheim;8118;Baden-Wuerttemberg
Zaberfeld;8121;Baden-Wuerttemberg
Gemmrigheim;8118;Baden-Wuerttemberg
Ingersheim;8118;Baden-Wuerttemberg
Neckarwestheim;8121;Baden-Wuerttemberg
Pleidelsheim;8118;Baden-Wuerttemberg
Talheim;8121;Baden-Wuerttemberg
Cleebronn;8121;Baden-Wuerttemberg
Erligheim;8118;Baden-Wuerttemberg
Freudental;8118;Baden-Wuerttemberg
Hessigheim;8118;Baden-Wuerttemberg
Mundelsheim;8118;Baden-Wuerttemberg
Pfaffenhofen;8121;Baden-Wuerttemberg
Walheim;8118;Baden-Wuerttemberg
Gaildorf;8127;Baden-Wuerttemberg
Gschwend;8136;Baden-Wuerttemberg
Oberrot;8127;Baden-Wuerttemberg
Obersontheim;8127;Baden-Wuerttemberg
Buehlertann;8127;Baden-Wuerttemberg
Buehlerzell;8127;Baden-Wuerttemberg
Fichtenberg;8127;Baden-Wuerttemberg
Sulzbach-Laufen;8127;Baden-Wuerttemberg
Schwaebisch Hall;8127;Baden-Wuerttemberg
Ilshofen;8127;Baden-Wuerttemberg
Mainhardt;8127;Baden-Wuerttemberg
Rosengarten;8127;Baden-Wuerttemberg
Vellberg;8127;Baden-Wuerttemberg
Braunsbach;8127;Baden-Wuerttemberg
Michelbach an der Bilz;8127;Baden-Wuerttemberg
Michelfeld;8127;Baden-Wuerttemberg
Untermuenkheim;8127;Baden-Wuerttemberg
Wolpertshausen;8127;Baden-Wuerttemberg
Crailsheim;8127;Baden-Wuerttemberg
Blaufelden;8127;Baden-Wuerttemberg
Schrozberg;8127;Baden-Wuerttemberg
Fichtenau;8127;Baden-Wuerttemberg
Gerabronn;8127;Baden-Wuerttemberg
Rot am See;8127;Baden-Wuerttemberg
Frankenhardt;8127;Baden-Wuerttemberg
Satteldorf;8127;Baden-Wuerttemberg
Kirchberg an der Jagst;8127;Baden-Wuerttemberg
Kressberg;8127;Baden-Wuerttemberg
Langenburg;8127;Baden-Wuerttemberg
Stimpfach;8127;Baden-Wuerttemberg
Wallhausen;8127;Baden-Wuerttemberg
hringen;8126;Baden-Wuerttemberg
Bretzfeld;8126;Baden-Wuerttemberg
Pfedelbach;8126;Baden-Wuerttemberg
Neuenstein;8126;Baden-Wuerttemberg
Kupferzell;8126;Baden-Wuerttemberg
Waldenburg;8126;Baden-Wuerttemberg
Zweiflingen;8126;Baden-Wuerttemberg
Ingelfingen;8126;Baden-Wuerttemberg
Kuenzelsau;8126;Baden-Wuerttemberg
Forchtenberg;8126;Baden-Wuerttemberg
Mulfingen;8126;Baden-Wuerttemberg
Niedernhall;8126;Baden-Wuerttemberg
Doerzbach;8126;Baden-Wuerttemberg
Weissbach;8126;Baden-Wuerttemberg
Osterburken;8225;Baden-Wuerttemberg
Buchen (Odenwald);8225;Baden-Wuerttemberg
Wallduern;8225;Baden-Wuerttemberg
Hardheim;8225;Baden-Wuerttemberg
Adelsheim;8225;Baden-Wuerttemberg
Seckach;8225;Baden-Wuerttemberg
Ahorn;8128;Baden-Wuerttemberg
Hoepfingen;8225;Baden-Wuerttemberg
Ravenstein;8225;Baden-Wuerttemberg
Rosenberg;8225;Baden-Wuerttemberg
Mosbach;8225;Baden-Wuerttemberg
Gundelsheim;8121;Baden-Wuerttemberg
Elztal;8225;Baden-Wuerttemberg
Limbach;8225;Baden-Wuerttemberg
Billigheim;8225;Baden-Wuerttemberg
Obrigheim;8225;Baden-Wuerttemberg
Schefflenz;8225;Baden-Wuerttemberg
Hassmersheim;8225;Baden-Wuerttemberg
Aglasterhausen;8225;Baden-Wuerttemberg
Neudenau;8121;Baden-Wuerttemberg
Binau;8225;Baden-Wuerttemberg
Fahrenbach;8225;Baden-Wuerttemberg
Neckarzimmern;8225;Baden-Wuerttemberg
Neunkirchen;8225;Baden-Wuerttemberg
Schwarzach;8225;Baden-Wuerttemberg
Sinsheim;8226;Baden-Wuerttemberg
Bad Rappenau;8121;Baden-Wuerttemberg
Meckesheim;8226;Baden-Wuerttemberg
Kirchardt;8121;Baden-Wuerttemberg
Waibstadt;8226;Baden-Wuerttemberg
Angelbachtal;8226;Baden-Wuerttemberg
Helmstadt-Bargen;8226;Baden-Wuerttemberg
Neckarbischofsheim;8226;Baden-Wuerttemberg
Epfenbach;8226;Baden-Wuerttemberg
Eschelbronn;8226;Baden-Wuerttemberg
Hueffenhardt;8225;Baden-Wuerttemberg
Ittlingen;8121;Baden-Wuerttemberg
Lobbach;8226;Baden-Wuerttemberg
Neidenstein;8226;Baden-Wuerttemberg
Reichartshausen;8226;Baden-Wuerttemberg
Siegelsbach;8121;Baden-Wuerttemberg
Spechbach;8226;Baden-Wuerttemberg
Zuzenhausen;8226;Baden-Wuerttemberg
Bretten;8212;Baden-Wuerttemberg
Eppingen;8121;Baden-Wuerttemberg
Oberderdingen;8212;Baden-Wuerttemberg
Walzbachtal;8212;Baden-Wuerttemberg
Gemmingen;8121;Baden-Wuerttemberg
Gondelsheim;8212;Baden-Wuerttemberg
Sulzfeld;8212;Baden-Wuerttemberg
Kuernbach;8212;Baden-Wuerttemberg
Zaisenhausen;8212;Baden-Wuerttemberg
Pforzheim;8231;Baden-Wuerttemberg
Pforzheim;8231;Baden-Wuerttemberg
Pforzheim;8231;Baden-Wuerttemberg
Pforzheim;8231;Baden-Wuerttemberg
Pforzheim;8231;Baden-Wuerttemberg
Pforzheim;8231;Baden-Wuerttemberg
Pforzheim;8231;Baden-Wuerttemberg
Remchingen;8236;Baden-Wuerttemberg
Koenigsbach-Stein;8236;Baden-Wuerttemberg
Keltern;8236;Baden-Wuerttemberg
Birkenfeld;8236;Baden-Wuerttemberg
Niefern-Öschelbronn;8236;Baden-Wuerttemberg
Ispringen;8236;Baden-Wuerttemberg
Tiefenbronn;8236;Baden-Wuerttemberg
Kaempfelbach;8236;Baden-Wuerttemberg
Eisingen;8236;Baden-Wuerttemberg
Neuhausen;8236;Baden-Wuerttemberg
Neulingen;8236;Baden-Wuerttemberg
lbronn-Duerrn;8236;Baden-Wuerttemberg
Kieselbronn;8236;Baden-Wuerttemberg
Neuenbuerg;8236;Baden-Wuerttemberg
Bad Wildbad im Schwarzwald;8235;Baden-Wuerttemberg
Schoemberg;8235;Baden-Wuerttemberg
Engelsbrand;8236;Baden-Wuerttemberg
Straubenhardt;8236;Baden-Wuerttemberg
Dobel;8235;Baden-Wuerttemberg
Enzkloesterle;8235;Baden-Wuerttemberg
Hoefen an der Enz;8235;Baden-Wuerttemberg
Calw;8235;Baden-Wuerttemberg
Bad Liebenzell;8235;Baden-Wuerttemberg
Althengstett;8235;Baden-Wuerttemberg
Bad Teinach-Zavelstein;8235;Baden-Wuerttemberg
Neubulach;8235;Baden-Wuerttemberg
Neuweiler;8235;Baden-Wuerttemberg
Gechingen;8235;Baden-Wuerttemberg
Deckenpfronn;8115;Baden-Wuerttemberg
Oberreichenbach;8235;Baden-Wuerttemberg
Ostelsheim;8235;Baden-Wuerttemberg
Simmozheim;8235;Baden-Wuerttemberg
Unterreichenbach;8235;Baden-Wuerttemberg
Muehlacker;8236;Baden-Wuerttemberg
Illingen;8236;Baden-Wuerttemberg
Maulbronn;8236;Baden-Wuerttemberg
Knittlingen;8236;Baden-Wuerttemberg
tisheim;8236;Baden-Wuerttemberg
Wiernsheim;8236;Baden-Wuerttemberg
Sternenfels;8236;Baden-Wuerttemberg
Wurmberg;8236;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Karlsruhe;8212;Baden-Wuerttemberg
Ettlingen;8212;Baden-Wuerttemberg
Rheinstetten;8212;Baden-Wuerttemberg
Stutensee;8212;Baden-Wuerttemberg
Karlsbad;8212;Baden-Wuerttemberg
Malsch;8212;Baden-Wuerttemberg
Pfinztal;8212;Baden-Wuerttemberg
Bad Herrenalb;8235;Baden-Wuerttemberg
Waldbronn;8212;Baden-Wuerttemberg
Eggenstein-Leopoldshafen;8212;Baden-Wuerttemberg
Linkenheim-Hochstetten;8212;Baden-Wuerttemberg
Weingarten;8212;Baden-Wuerttemberg
Marxzell;8212;Baden-Wuerttemberg
Rastatt;8216;Baden-Wuerttemberg
Durmersheim;8216;Baden-Wuerttemberg
Kuppenheim;8216;Baden-Wuerttemberg
Muggensturm;8216;Baden-Wuerttemberg
Bietigheim;8216;Baden-Wuerttemberg
tigheim;8216;Baden-Wuerttemberg
Iffezheim;8216;Baden-Wuerttemberg
Au am Rhein;8216;Baden-Wuerttemberg
Bischweier;8216;Baden-Wuerttemberg
Elchesheim-Illingen;8216;Baden-Wuerttemberg
Steinmauern;8216;Baden-Wuerttemberg
Baden-Baden;8211;Baden-Wuerttemberg
Baden-Baden;8211;Baden-Wuerttemberg
Baden-Baden;8211;Baden-Wuerttemberg
Sinzheim;8216;Baden-Wuerttemberg
Huegelsheim;8216;Baden-Wuerttemberg
Gaggenau;8216;Baden-Wuerttemberg
Gernsbach;8216;Baden-Wuerttemberg
Forbach;8216;Baden-Wuerttemberg
Loffenau;8216;Baden-Wuerttemberg
Weisenbach;8216;Baden-Wuerttemberg
Bruchsal;8212;Baden-Wuerttemberg
Philippsburg;8212;Baden-Wuerttemberg
Bad Schoenborn;8212;Baden-Wuerttemberg
Graben-Neudorf;8212;Baden-Wuerttemberg
stringen;8212;Baden-Wuerttemberg
Karlsdorf-Neuthard;8212;Baden-Wuerttemberg
Forst;8212;Baden-Wuerttemberg
Ubstadt-Weiher;8212;Baden-Wuerttemberg
Kraichtal;8212;Baden-Wuerttemberg
Dettenheim;8212;Baden-Wuerttemberg
Hambruecken;8212;Baden-Wuerttemberg
Kronau;8212;Baden-Wuerttemberg
Germersheim;7334;Rheinland-Pfalz
Vollmersweiler;7334;Rheinland-Pfalz
Woerth am Rhein;7334;Rheinland-Pfalz
Jockgrim;7334;Rheinland-Pfalz
Bellheim;7334;Rheinland-Pfalz
Ruelzheim;7334;Rheinland-Pfalz
Rheinzabern;7334;Rheinland-Pfalz
Hagenbach;7334;Rheinland-Pfalz
Berg (Pfalz);7334;Rheinland-Pfalz
Hatzenbuehl;7334;Rheinland-Pfalz
Hoerdt;7334;Rheinland-Pfalz
Kuhardt;7334;Rheinland-Pfalz
Leimersheim;7334;Rheinland-Pfalz
Neuburg am Rhein;7334;Rheinland-Pfalz
Neupotz;7334;Rheinland-Pfalz
Scheibenhardt;7334;Rheinland-Pfalz
Leinsweiler;7337;Rheinland-Pfalz
Landau in der Pfalz;7313;Rheinland-Pfalz
Ranschbach;7337;Rheinland-Pfalz
Goecklingen;7337;Rheinland-Pfalz
Heuchelheim-Klingen;7337;Rheinland-Pfalz
Eschbach;7337;Rheinland-Pfalz
Billigheim-Ingenheim;7337;Rheinland-Pfalz
Birkweiler;7337;Rheinland-Pfalz
Impflingen;7337;Rheinland-Pfalz
Ilbesheim bei Landau in der Pfalz;7337;Rheinland-Pfalz
Knoeringen;7337;Rheinland-Pfalz
Siebeldingen;7337;Rheinland-Pfalz
Walsheim;7337;Rheinland-Pfalz
Frankweiler;7337;Rheinland-Pfalz
Boechingen;7337;Rheinland-Pfalz
Hainfeld;7337;Rheinland-Pfalz
Weyher in der Pfalz;7337;Rheinland-Pfalz
Gleisweiler;7337;Rheinland-Pfalz
Burrweiler;7337;Rheinland-Pfalz
Roschbach;7337;Rheinland-Pfalz
Flemlingen;7337;Rheinland-Pfalz
Rhodt unter Rietburg;7337;Rheinland-Pfalz
Hauenstein;7340;Rheinland-Pfalz
Dimbach;7340;Rheinland-Pfalz
Lug;7340;Rheinland-Pfalz
Darstein;7340;Rheinland-Pfalz
Schwanheim;7340;Rheinland-Pfalz
Wilgartswiesen;7340;Rheinland-Pfalz
Spirkelbach;7340;Rheinland-Pfalz
Annweiler am Trifels;7337;Rheinland-Pfalz
Silz;7337;Rheinland-Pfalz
Eusserthal;7337;Rheinland-Pfalz
Wernersberg;7337;Rheinland-Pfalz
Albersweiler;7337;Rheinland-Pfalz
Dernbach;7337;Rheinland-Pfalz
Voelkersweiler;7337;Rheinland-Pfalz
Muenchweiler am Klingbach;7337;Rheinland-Pfalz
Ramberg;7337;Rheinland-Pfalz
Rinnthal;7337;Rheinland-Pfalz
Waldrohrbach;7337;Rheinland-Pfalz
Gossersweiler-Stein;7337;Rheinland-Pfalz
Waldhambach;7337;Rheinland-Pfalz
Herxheimweyher;7337;Rheinland-Pfalz
Herxheim bei Landau/Pfalz;7337;Rheinland-Pfalz
Rohrbach;7337;Rheinland-Pfalz
Insheim;7337;Rheinland-Pfalz
Kandel;7334;Rheinland-Pfalz
Steinweiler;7334;Rheinland-Pfalz
Erlenbach;7334;Rheinland-Pfalz
Hergersweiler;7337;Rheinland-Pfalz
Winden;7334;Rheinland-Pfalz
Minfeld;7334;Rheinland-Pfalz
Freckenfeld;7334;Rheinland-Pfalz
Offenbach an der Queich;7337;Rheinland-Pfalz
Essingen;7337;Rheinland-Pfalz
Ottersheim;7334;Rheinland-Pfalz
Bornheim;7337;Rheinland-Pfalz
Knittelsheim;7334;Rheinland-Pfalz
Hochstadt;7337;Rheinland-Pfalz
Oberhausen;7337;Rheinland-Pfalz
Boellenborn;7337;Rheinland-Pfalz
Bad Bergzabern;7337;Rheinland-Pfalz
Pleisweiler-Oberhofen;7337;Rheinland-Pfalz
Kapellen-Drusweiler;7337;Rheinland-Pfalz
Steinfeld;7337;Rheinland-Pfalz
Schweigen-Rechtenbach;7337;Rheinland-Pfalz
Oberotterbach;7337;Rheinland-Pfalz
Schweighofen;7337;Rheinland-Pfalz
Oberschlettenbach;7337;Rheinland-Pfalz
Niederotterbach;7337;Rheinland-Pfalz
Barbelroth;7337;Rheinland-Pfalz
Kapsweyer;7337;Rheinland-Pfalz
Vorderweidenthal;7337;Rheinland-Pfalz
Dierbach;7337;Rheinland-Pfalz
Gleiszellen-Gleishorbach;7337;Rheinland-Pfalz
Niederhorbach;7337;Rheinland-Pfalz
Birkenhoerdt;7337;Rheinland-Pfalz
Doerrenbach;7337;Rheinland-Pfalz
Klingenmuenster;7337;Rheinland-Pfalz
Bundenthal;7340;Rheinland-Pfalz
Bobenthal;7340;Rheinland-Pfalz
Erlenbach;7340;Rheinland-Pfalz
Nothweiler;7340;Rheinland-Pfalz
Bruchweiler-Baerenbach;7340;Rheinland-Pfalz
Niederschlettenbach;7340;Rheinland-Pfalz
Busenberg;7340;Rheinland-Pfalz
Rumbach;7340;Rheinland-Pfalz
Offenburg;8317;Baden-Wuerttemberg
Offenburg;8317;Baden-Wuerttemberg
Offenburg;8317;Baden-Wuerttemberg
Kehl;8317;Baden-Wuerttemberg
Oberkirch;8317;Baden-Wuerttemberg
Wolfach;8317;Baden-Wuerttemberg
Oberwolfach;8317;Baden-Wuerttemberg
Hofstetten;8317;Baden-Wuerttemberg
Haslach im Kinzigtal;8317;Baden-Wuerttemberg
Fischerbach;8317;Baden-Wuerttemberg
Gengenbach;8317;Baden-Wuerttemberg
Oppenau;8317;Baden-Wuerttemberg
Willstaett;8317;Baden-Wuerttemberg
Zell am Harmersbach;8317;Baden-Wuerttemberg
Bad Peterstal-Griesbach;8317;Baden-Wuerttemberg
Neuried;8317;Baden-Wuerttemberg
Schutterwald;8317;Baden-Wuerttemberg
Hohberg;8317;Baden-Wuerttemberg
Hausach;8317;Baden-Wuerttemberg
Schiltach;8325;Baden-Wuerttemberg
Appenweier;8317;Baden-Wuerttemberg
Durbach;8317;Baden-Wuerttemberg
Schenkenzell;8325;Baden-Wuerttemberg
Bad Rippoldsau-Schapbach;8237;Baden-Wuerttemberg
Biberach;8317;Baden-Wuerttemberg
Oberharmersbach;8317;Baden-Wuerttemberg
Nordrach;8317;Baden-Wuerttemberg
Steinach;8317;Baden-Wuerttemberg
Berghaupten;8317;Baden-Wuerttemberg
Gutach (Schwarzwaldbahn);8317;Baden-Wuerttemberg
Lautenbach;8317;Baden-Wuerttemberg
Muehlenbach;8317;Baden-Wuerttemberg
Ohlsbach;8317;Baden-Wuerttemberg
Ortenberg;8317;Baden-Wuerttemberg
Buehl;8216;Baden-Wuerttemberg
Buehlertal;8216;Baden-Wuerttemberg
Ottersweier;8216;Baden-Wuerttemberg
Rheinmuenster;8216;Baden-Wuerttemberg
Lichtenau;8216;Baden-Wuerttemberg
Achern;8317;Baden-Wuerttemberg
Rheinau;8317;Baden-Wuerttemberg
Renchen;8317;Baden-Wuerttemberg
Kappelrodeck;8317;Baden-Wuerttemberg
Sasbach;8317;Baden-Wuerttemberg
Ottenhoefen im Schwarzwald;8317;Baden-Wuerttemberg
Lauf;8317;Baden-Wuerttemberg
Sasbachwalden;8317;Baden-Wuerttemberg
Seebach;8317;Baden-Wuerttemberg
Lahr/Schwarzwald;8317;Baden-Wuerttemberg
Friesenheim;8317;Baden-Wuerttemberg
Ettenheim;8317;Baden-Wuerttemberg
Seelbach;8317;Baden-Wuerttemberg
Schwanau;8317;Baden-Wuerttemberg
Kappel-Grafenhausen;8317;Baden-Wuerttemberg
Kippenheim;8317;Baden-Wuerttemberg
Mahlberg;8317;Baden-Wuerttemberg
Meissenheim;8317;Baden-Wuerttemberg
Ringsheim;8317;Baden-Wuerttemberg
Rust;8317;Baden-Wuerttemberg
Schuttertal;8317;Baden-Wuerttemberg
Villingen-Schwenningen;8326;Baden-Wuerttemberg
Villingen-Schwenningen;8326;Baden-Wuerttemberg
Villingen-Schwenningen;8326;Baden-Wuerttemberg
Villingen-Schwenningen;8326;Baden-Wuerttemberg
Villingen-Schwenningen;8326;Baden-Wuerttemberg
Bad Duerrheim;8326;Baden-Wuerttemberg
Niedereschach;8326;Baden-Wuerttemberg
Dauchingen;8326;Baden-Wuerttemberg
Brigachtal;8326;Baden-Wuerttemberg
Moenchweiler;8326;Baden-Wuerttemberg
Unterkirnach;8326;Baden-Wuerttemberg
Triberg;8326;Baden-Wuerttemberg
